person,text,gender,author,author's gender,title_jap,title_eng,type
甚三,吉兄い。どうしたんじゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,（甚兵衛を押えながら）この不具者めがな、今鍋の大根を、盗んで食うていやがるんじゃ。それでな俺が怒鳴りつけるとな、俺に食ってかかりゃがってな、俺の顔を殴ちゃがったんじゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,本当けい。この阿呆のど不具かたわめ。大根やこしお前の口へ入るものじゃねえだぞ。お前なんかに、粟の飯一杯も惜しいけどな、同じ人間の皮被かぶってるけにな、毎日一杯ずつ恵んでやっとるんじゃ。それを有難いとも思わんでようもようも盗み食いしやがった。吉、根性骨にしみるほどどやしつけてやれ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,おっ母、昨日畑の大根取ったのもこいつかも知れんぞな。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,そうじゃ。そうじゃ。それに違いない。みんなして、牛小屋の中へ追い込んでな。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,（まったく抵抗力を失いながら）なんぼ不具じゃとて長男の俺を牛小屋へ住わせて、粟の飯たった一杯ずつあてごうて……。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,何いうぞ。この飢饉の時節に、粟の飯一杯じゃとて、惜しいぞ。吉、その頬げた一つひねってやれ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,ああ痛い！ 痛い！,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,さあ、皆して、放ほおり込んでしまえ！ これからは、粟の飯ももったいないや。水だけでたくさんじゃ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,どうするだ！ 何するだ！ われたち！ この兄をどうするだ！,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,何が、兄だい！ われのような不具の阿呆を誰が兄に持つものけ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,どうするだ！ どうするだ！,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,（次兄に加勢しながら）ええ、黙って、この中にすっこんでおれ！,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚作,（同じく手を貸して、担ぎ上げながら、二人の兄のよりは、やや優しく）盗み食いやこしするけに、こなな目にあうのじゃ。おとなしゅう、小屋の中へ入っているがええぞ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,何するだ！ どうするだ。（叫びながら、担ぎ込まれる）,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,出られないように戸を閉めて、しんばり棒、こうとけ。明日から粟の飯一杯もやらんぞ。（やや声を低めて）今時、死んだとて、誰も不思議がりゃせんわい。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,吉、きいたか。綾郡に一揆が起ったということを。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,きいたとも。御城下でえらい騒ぎじゃ。香東川の堤で、早馬に二度も行き会うたぞ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,それでのう、御城下に押し寄せる道筋じゃけに、この村へも追っつけ来るでのう、加担するか加担せんか評議するためにのう、八幡様で暮六つから集りがあるから来いいうてな、勘五郎どんが、ふれて来たぞ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,一揆の加担人かとうどか。こんな時、下手まごつくと首が飛ぶし、それかというて、後込しりごみしとると一揆からひどい目にあうしのう。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,とにかく、行って来るがええぞ。それでのう、身をたしなんで、出しゃばらんがええぞ。先ばしりしてわしに心配させるでねえぞ！,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,じゃ、ぼつぼつ行こうか。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,飯食うてからにせい。評定が、長びくかも知れんけに。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,ああ、ど不具めと、取り組み合うて、えらいことお腹を空かせたぞ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,（台所へ入り、鍋の蓋を開けて見て）あの阿呆め！ 三切れも、食いやがった。われらに、一切れずつやろう思っていたら、当らんようになったぞ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,一揆も、やっているときは、景気がええがのう。後でまた、磔はりつけや打首が二、三十人はあるべい。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,触らぬ神に、崇りなしじゃ。なるべくなら、誰も出んで済むとええがのう。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚作,そうもなるまい。村で加担するとなると、家では若い者が揃っとるけにのう、一人二人は出ねばなるまい。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚作,（駆け出しながら）なんやろう。なんやろう。火事かしら。向うが真っ赤じゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,ええ、なんじゃと。（出てくる）ほほう。赤いな。どうしたんじゃろう。どこぞで火事を出したのか知らん。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,ええ、火事じゃと。（出てくる）,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛の声,開けてくれ！ 開けてくれ！,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,阿呆め！ お前は、そこですっこんでおれば、ええじゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚作,（蒼くなって、帰ってくる）えらいこっちゃ！ えらいこっちゃ。街道筋は一面の炬火たいまつじゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,え、なんじゃと。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,ああとうとう、来たんじゃのう。恐ろしいことになったのう。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,御城下を、夜討ちにするじゃのう。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,まさか、こちとらに、仇はしやすまいのう。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,何、そなな心配があるもんか。一揆はこちとらの味方じゃないか。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,われら、みんな隠れとれ！ 加担人させられたら、後が難儀じゃけに。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,まだ、ええ。まだ、ええ。こっちへ来るのには間がある。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,おおわれや、藤作じゃねえか。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
藤作,おお。この村も、加担じゃぞ。ええか。一軒で一人ずつ、人数を出すんじゃぞ。ええか。炬火たいまつと竹槍とを用意しとげ。ええか。後から、一揆の統領が回って来るけにな。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,（蒼白になりながら）合点じゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
藤作,加担の村が、二百十二カ村になったぞ。夜更けにお城下へ押し寄せて、御家老たちの家を叩き壊すいうとるぞ。はよう、用意せい。ええか。わかったか。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,わかった。わかった。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,（狼狽しながら）どうしよう。どうしよう。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,仕方がねえ。わし行くぞ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,阿呆いうな。後嗣あとつぎのお前に万一のことがあったらどうするんじゃ。われは行くんじゃねえ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,兄貴は、家にいるがええ。わしが行くだ。わしが。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,われも行くでねえ。加担して、後で打首にでもなったら、どうするだ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚三,そなな心配がいるもんけ。何万という人数じゃもの。ただついて行っただけで打首になんか、なって堪るけい。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,こちらへ来るだ。こちらへ来るだ。われら、みんな隠れとれ。おっ母が、ええようにするだ。わしに委しとけ。わしが、ええようにするだ。わしが、われら、誰も行かんでええようにするけに。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚吉,阿呆いうな！ おっ母のような年寄、委しとけるけ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,ええ、黙っとれ、お前らは。入っとれいうたら、入っとれ。入っとれ。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
勘五郎,（首領に）へえ。この家にも男手が、ございまする。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
首領の一人,わしは、綾郡さる村に住む郷士じゃ。今度諸人助けのために、御年貢米御免の嘆願の一揆を起した者じゃ。同心か不同心か、どちらじゃ。同心するにおいては道々、所々在々の大百姓の家を叩き壊して、金銀米穀を分けてやる。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
他の一人,同心なら、同心の印に加担人一人を出せ。不同心ならすぐこの家を叩き壊す。その方たちを打ち殺す。どちらじゃ。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,（震えながら）へえい、へえい。同心でございますとも。わしたち小百姓には、救いの神様でござります。ありがとうございます。おありがとうございます。加担人を出しますとも。（牛小屋の前へ進み戸を開ける）おお、甚兵衛、お前、そなな所へ隠れていないで出てこいや。何も恐いことありゃせん。わしたちの難渋を救うて下さる神様じゃ。早う出てこい。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,さあ！ これを持ってな。このお方たちの後からついて行け！,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
甚兵衛,わしは恐い。わしは恐い。,m,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
おきん,何をいうぞ。お前、ぐずぐずいうたら、竹槍で突き殺されるぞ。（竹槍を強いて押し付けながら）はよう、しっかり持たんけいな。,f,Kan Kikuchi,m,義民甚兵衛,Jinbei the Righteous Man,play
